Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
531556,Coral India Finance And Housing Ltd,CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.,Active,B ,2.00,INE558D01021,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
531624,Country Condo's Ltd,COUNCODOS,COUNTRY CONDO'S LTD.,Active,B ,1.00,INE695B01025,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531633,Lincoln Pharmaceuticals ltd.,LINCOLN,LINCOLN PHARMACEUTICALS LTD.,Active,B ,10.00,INE405C01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531637,PRAVEG LIMITED,PRAVEG,Praveg Ltd,Active,B ,10.00,INE722B01019,Advertising & Media Agencies,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies
531717,Vidhi Specialty Food Ingredients Limited,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,Active,B ,1.00,INE632C01026,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
531719,Bhagiradha Chemicals and Industries,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,Active,B ,1.00,INE414D01027,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals
531723,GACM Technologies Limited,GATECH,GACM Technologies Ltd,Active,B ,1.00,INE224E01028,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
531746,Prajay Engineers Syndicate Ltd.,PRAENG,PRAJAY ENGINEERS SYNDICATE LTD.,Active,B ,10.00,INE505C01016,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531847,Asian Star Co. Ltd.,ASTAR,ASIAN STAR CO.LTD.-$,Active,B ,10.00,INE194D01017,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531892,Khandwala Securities Ltd.,KHANDSE,KHANDWALA SECURITIES LTD.,Active,B ,10.00,INE060B01014,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
531921,Agarwal Industrial Corporation Limited,AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.,Active,B ,10.00,INE204E01012,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals
531978,Ambika Cotton Mills Ltd.,AMBIKCO,AMBIKA COTTON MILLS LTD.,Active,B ,10.00,INE540G01014,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
532022,Filatex Fashions Ltd,FILATFASH,FILATEX FASHIONS LTD.,Active,B ,5.00,INE185E01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
532029,Sindhu Trade Links Limited,SINDHUTRAD,Sindhu Trade Links Limited,Active,B ,1.00,INE325D01025,Diversified,Equity,Diversified,Diversified,Diversified,Diversified
532051,Swelect Energy Systems Limited,SWELECTES,Swelect Energy Systems Limited-$,Active,B ,10.00,INE409B01013,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
532054,KDDL Ltd,KDDL,KDDL LTD.-$,Active,B ,10.00,INE291D01011,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
532141,Andhra Cement Ltd.,ACL,ANDHRA CEMENTS LTD.,Active,B ,10.00,INE666E01020,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
532143,SKM Egg Products Exports (India) Lt,SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,Active,B ,10.00,INE411D01015,Meat Products including Poultry,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Meat Products including Poultry
532150,Indraprastha Medical Corporation Lt,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,Active,B ,10.00,INE681B01017,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
532160,Gujarat State Financial corporation,GUJSTATFIN,Gujarat State Financial Corporation,Active,B ,10.00,INE944A01011,Financial Institution,Equity,Financial Services,Financial Services,Finance,Financial Institution
532172,Adroit Infotech Limited,ADROITINFO,Adroit Infotech Ltd,Active,B ,10.00,INE737B01033,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
532173,Cybertech Systems and Software Ltd.,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,Active,B ,10.00,INE214A01019,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
532180,Dhanlaxmi Bank Limited,DHANBANK,Dhanlaxmi Bank Limited,Active,B ,10.00,INE680A01011,Private Sector Bank,Equity,Financial Services,Financial Services,Banks,Private Sector Bank
532189,India Tourism Development Corporati,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,Active,B ,10.00,INE353K01014,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
532212,Archies Ltd.,ARCHIES,ARCHIES LTD.,Active,B ,2.00,INE731A01020,Leisure Products,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Leisure Products
532216,HB Stockholdings Ltd.,HBSL,HB STOCKHOLDINGS LTD.,Active,B ,10.00,INE550B01022,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
532219,Energy Development Company Ltd.,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,Active,B ,10.00,INE306C01019,Power Generation,Equity,Utilities,Power,Power,Power Generation
532240,India Nippon Electricals Ltd,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,Active,B ,5.00,INE092B01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
532256,Nalwa Sons Investment Ltd,NSIL,NALWA SONS INVESTMENTS LTD.,Active,B ,10.00,INE023A01030,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
532268,ACCELYA SOLUTIONS INDIA LIMITED,ACCELYA,Accelya Solutions India Ltd,Active,B ,10.00,INE793A01012,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
532285,Geojit Financial Services Limited,GEOJITFSL,Geojit Financial Services Ltd,Active,B ,1.00,INE007B01023,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
532305,Ind-Swift Laboratories Ltd.,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,Active,B ,10.00,INE915B01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
532323,Shiva Cement Ltd.,SHIVACEM,SHIVA CEMENT LTD.,Active,B ,2.00,INE555C01029,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
532324,Cinevista Limited,CINEVISTA,CINEVISTA LTD.,Active,B ,2.00,INE039B01026,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment
532326,Intense Technologies,INTENTECH,INTENSE TECHNOLOGIES LTD.-$,Active,B ,2.00,INE781A01025,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
532335,Ambica Agarbathies & Aroma Ind. Ltd.,AMBICAAGAR,AMBICA AGARBATHIES & AROMA INDUSTRIES LTD.,Active,B ,10.00,INE792B01012,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products
532339,Compucom Software Lt.,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,Active,B ,2.00,INE453B01029,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education
532341,IZMO Limited,IZMO,IZMO Limited-$,Active,B ,10.00,INE848A01014,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
532345,ALLCARGO GATI LIMITED,ACLGATI,Allcargo Gati Ltd,Active,B ,2.00,INE152B01027,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
532351,Aksh Optifibre Ltd.,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,Active,B ,5.00,INE523B01011,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories
532357,Mukta Arts Ltd.,MUKTAARTS,MUKTA ARTS LTD.,Active,B ,5.00,INE374B01019,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition"
532365,Dynacons Systems & Solutions Ltd.,DSSL,DYNACONS SYSTEMS & SOLUTIONS LTD.,Active,B ,10.00,INE417B01040,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
532366,PNB Gilts Ltd,PNBGILTS,PNB GILTS LTD.,Active,B ,10.00,INE859A01011,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
532369,Ramco Industries Ltd,RAMCOIND,RAMCO INDUSTRIES LTD.,Active,B ,1.00,INE614A01028,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials
532370,Ramco Systems Ltd,RAMCOSYS,RAMCO SYSTEMS LTD.,Active,B ,10.00,INE246B01019,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
532372,Virinchi Limited,VIRINCHI,Virinchi Ltd,Active,B ,10.00,INE539B01017,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
532375,Tips Industries Limited,TIPSINDLTD,TIPS INDUSTRIES LTD.,Active,B ,1.00,INE716B01029,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment
532382,Balaji Telefilms Ltd.,BALAJITELE,BALAJI TELEFILMS LTD.,Active,B ,2.00,INE794B01026,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment
532386,California Software Co. Ltd.,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.,Active,B ,10.00,INE526B01014,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
532387,Pritish Nandy Communications Ltd,PNC,PRITISH NANDY COMMUNICATIONS LTD.,Active,B ,10.00,INE392B01011,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition"
532390,Taj GVK Hotels & Resorts Ltd.,TAJGVK,TAJGVK HOTELS & RESORTS LTD.,Active,B ,2.00,INE586B01026,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,B ,5.00,INE555B01013,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
532406,Avantel Limited,AVANTEL,AVANTEL LTD.,Active,B ,2.00,INE005B01027,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories
532408,Megasoft Ltd.,MEGASOFT,MEGASOFT LTD.,Active,B ,10.00,INE933B01012,Other Telecom Services,Equity,Telecommunication,Telecommunication,Telecom - Services,Other Telecom Services
532413,Cerebra Integrated Technologies Ltd.,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES LTD.,Active,B ,10.00,INE345B01019,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments
532416,Next Mediaworks Ltd,NEXTMEDIA,NEXT MEDIAWORKS LTD.,Active,B ,10.00,INE747B01016,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment
532430,BF Utilities Ltd.,BFUTILITIE,BF UTILITIES LTD.-$,Active,B ,5.00,INE243D01012,Road Assets–Toll- Annuity- Hybrid-Annuity,Equity,Services,Services,Transport Infrastructure,"Road Assets–Toll, Annuity, Hybrid-Annuity"
532440,MPS Limited,MPSLTD,MPS LTD.,Active,B ,10.00,INE943D01017,E-Learning,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning
532457,Gulshan Polyols Ltd.,GULPOLY,GULSHAN POLYOLS LTD.,Active,B ,1.00,INE255D01024,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
532460,Ponni Sugars (Erode) Ltd.,PONNIERODE,PONNI SUGARS (ERODE) LTD.,Active,B ,10.00,INE838E01017,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
532479,ISMT Limited,ISMTLTD,ISMT LTD.,Active,B ,5.00,INE732F01019,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
532485,Balmer Lawrie Investments Ltd.,BLIL,BALMER LAWRIE INVESTMENTS LTD.,Active,B ,10.00,INE525F01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
532486,Pokarna Ltd.,POKARNA,POKARNA LTD.,Active,B ,2.00,INE637C01025,Granites & Marbles,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Granites & Marbles
532513,TVS Electronics Ltd.,TVSELECT,TVS ELECTRONICS LTD.,Active,B ,10.00,INE236G01019,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments
532515,T.V.Today Network Limited,TVTODAY,TV TODAY NETWORK LTD.,Active,B ,5.00,INE038F01029,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production
532529,New Delhi Television Limited,NDTV,NEW DELHI TELEVISION LTD.,Active,B ,4.00,INE155G01029,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production
532543,GP Petroleums Limited,GULFPETRO,GP Petroleums Limited,Active,B ,5.00,INE586G01017,Lubricants,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Lubricants
532613,VIP Clothing Limited,VIPCLOTHNG,VIP Clothing Ltd,Active,B ,2.00,INE450G01024,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
532616,Xchanging Solutions Limited,XCHANGING,XCHANGING SOLUTIONS LTD.,Active,B ,10.00,INE692G01013,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
532624,Jindal Photo Limited,JINDALPHOT,JINDAL PHOTO LTD.,Active,B ,10.00,INE796G01012,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products
532626,Pondy Oxides & Chemicals Limited,POCL,PONDY OXIDES & CHEMICALS LTD.,Active,B ,10.00,INE063E01046,Diversified Metals,Equity,Commodities,Metals & Mining,Diversified Metals,Diversified Metals
532628,3i Infotech limited,3IINFOLTD,3I INFOTECH LTD.,Active,B ,10.00,INE748C01038,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
532629,McNally Bharat Engineering Company Limited,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.,Active,B ,10.00,INE748A01016,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
532633,Allsec Technologies Ltd.,ALLSEC,ALLSEC TECHNOLOGIES LTD.,Active,B ,10.00,INE835G01018,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Equity,Services,Services,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
532637,Mangalam Drugs and Organics Ltd.,MANGALAM,MANGALAM DRUGS & ORGANICS LTD.,Active,B ,10.00,INE584F01014,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
532640,Cyber Media (India) Ltd.,CYBERMEDIA,CYBER MEDIA (INDIA) LTD.,Active,B ,10.00,INE278G01037,Electronic Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Electronic Media
532641,Nandan Denim Limited,NDL,Nandan Denim Limited,Active,B ,10.00,INE875G01030,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
532642,JSW Holdings Limited,JSWHL,JSW Holdings Limited,Active,B ,10.00,INE824G01012,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
532649,Nectar Lifesciences Limited,NECLIFE,NECTAR LIFESCIENCES LTD.,Active,B ,1.00,INE023H01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
532650,MSP STEEL & POWER LTD.,MSPL,MSP STEEL & POWER LTD.,Active,B ,10.00,INE752G01015,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
532651,SPL INDUSTRIES LIMITED,SPLIL,SPL INDUSTRIES LTD.,Active,B ,10.00,INE978G01016,Trading - Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products
532654,McLeod Russel India Limited,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,B ,5.00,INE942G01012,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee
532661,Rane (Madras)  Ltd.,RML,RANE (MADRAS) LTD.,Active,B ,10.00,INE050H01012,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
532662,HT Media Ltd,HTMEDIA,HT MEDIA LTD.,Active,B ,2.00,INE501G01024,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media
532663,Sasken Technologies Limited,SASKEN,Sasken Technologies Ltd,Active,B ,10.00,INE231F01020,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
532666,FCS Software Solutions Ltd.,FCSSOFT,FCS SOFTWARE SOLUTIONS LTD.,Active,B ,1.00,INE512B01022,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
532668,Aurionpro Solutions Ltd.,AURIONPRO,AURIONPRO SOLUTIONS LTD.,Active,B ,10.00,INE132H01018,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
532674,Bannari Amman Spinning Mills Ltd,BASML,BANNARI AMMAN SPINNING MILLS LTD.,Active,B ,5.00,INE186H01022,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA,PBA INFRASTRUCTURE LTD.,Active,B ,10.00,INE160H01019,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
532684,Everest Kanto Cylinders Ltd.,EKC,EVEREST KANTO CYLINDER LTD.,Active,B ,2.00,INE184H01027,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
532686,Kernex Microsystems (India) Ltd.,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.,Active,B ,10.00,INE202H01019,Transport Related Services,Equity,Services,Services,Transport Services,Transport Related Services
532687,Repro India Ltd.,REPRO,REPRO INDIA LTD.,Active,B ,10.00,INE461B01014,Printing & Publication,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication
532694,Bartronics India Ltd.,ASMS,BARTRONICS INDIA LTD.,Active,B ,1.00,INE855F01042,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
532695,Celebrity Fashions Ltd.,CELEBRITY,CELEBRITY FASHIONS LTD.,Active,B ,10.00,INE185H01016,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
532698,Nitin Spinners Ltd.,NITINSPIN,NITIN SPINNERS LTD.,Active,B ,10.00,INE229H01012,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
